,Score,Dataset,Subject,Pipeline,Time
0,0.8584156565656564,BNCI 2015-001 Motor Imagery,1.0,CSP+LDA,0.32374072074890137
1,0.6473,BNCI 2015-001 Motor Imagery,2.0,CSP+LDA,0.32036542892456055
2,0.8769,BNCI 2015-001 Motor Imagery,3.0,CSP+LDA,0.31835246086120605
3,0.6774166666666667,BNCI 2015-001 Motor Imagery,4.0,CSP+LDA,0.3161466121673584
4,0.5254914141414142,BNCI 2015-001 Motor Imagery,5.0,CSP+LDA,0.3201601505279541
5,0.6614272727272728,BNCI 2015-001 Motor Imagery,6.0,CSP+LDA,0.3213644027709961
6,0.6648378787878788,BNCI 2015-001 Motor Imagery,7.0,CSP+LDA,0.31200742721557617
7,0.6917666666666666,BNCI 2015-001 Motor Imagery,8.0,CSP+LDA,0.6471736431121826
8,0.5524316498316498,BNCI 2015-001 Motor Imagery,9.0,CSP+LDA,0.6387436389923096
9,0.7108127946127946,BNCI 2015-001 Motor Imagery,10.0,CSP+LDA,0.7258501052856445
10,0.6682333333333333,BNCI 2015-001 Motor Imagery,11.0,CSP+LDA,0.6421892642974854
11,0.70295,BNCI 2015-001 Motor Imagery,12.0,CSP+LDA,0.3363468647003174
