,Score,Dataset,Subject,Pipeline,Time
0,0.8795712121212121,BNCI 2015-001 Motor Imagery,1.0,TS,1.0956850051879883
1,0.7317,BNCI 2015-001 Motor Imagery,2.0,TS,1.0923352241516113
2,0.9047499999999999,BNCI 2015-001 Motor Imagery,3.0,TS,1.0225253105163574
3,0.7552419191919191,BNCI 2015-001 Motor Imagery,4.0,TS,1.0552430152893066
4,0.5837303030303029,BNCI 2015-001 Motor Imagery,5.0,TS,1.0447213649749756
5,0.6376797979797979,BNCI 2015-001 Motor Imagery,6.0,TS,1.0846281051635742
6,0.7002015151515151,BNCI 2015-001 Motor Imagery,7.0,TS,0.993086576461792
7,0.7448333333333332,BNCI 2015-001 Motor Imagery,8.0,TS,3.0577735900878906
8,0.6039377104377103,BNCI 2015-001 Motor Imagery,9.0,TS,2.9082539081573486
9,0.7530545454545455,BNCI 2015-001 Motor Imagery,10.0,TS,2.9612064361572266
10,0.7096999999999999,BNCI 2015-001 Motor Imagery,11.0,TS,2.7108516693115234
11,0.73125,BNCI 2015-001 Motor Imagery,12.0,TS,1.0499060153961182
