,Score,Dataset,Subject,Pipeline,Time
71,0.5833333333333334,Physionet Motor Imagery,58.0,MDM,4.775333881378174
72,0.5,Physionet Motor Imagery,59.0,MDM,2.903214454650879
73,0.880952380952381,Physionet Motor Imagery,60.0,MDM,4.579959154129028
74,0.6666666666666666,Physionet Motor Imagery,61.0,MDM,2.905330181121826
75,0.9464285714285715,Physionet Motor Imagery,62.0,MDM,2.7327826023101807
76,0.6369047619047619,Physionet Motor Imagery,63.0,MDM,4.479468107223511
77,0.5773809523809524,Physionet Motor Imagery,64.0,MDM,2.875123977661133
78,0.6309523809523809,Physionet Motor Imagery,65.0,MDM,3.6639091968536377
79,0.4166666666666667,Physionet Motor Imagery,66.0,MDM,2.742774724960327
80,0.6071428571428571,Physionet Motor Imagery,67.0,MDM,3.0202298164367676
81,0.7142857142857144,Physionet Motor Imagery,68.0,MDM,4.600825309753418
82,0.7142857142857143,Physionet Motor Imagery,69.0,MDM,2.2608957290649414
83,0.8333333333333334,Physionet Motor Imagery,70.0,MDM,2.674973487854004
84,0.8035714285714287,Physionet Motor Imagery,71.0,MDM,3.6740524768829346
85,0.9880952380952381,Physionet Motor Imagery,72.0,MDM,2.1912522315979004
86,0.5952380952380952,Physionet Motor Imagery,73.0,MDM,2.5644586086273193
87,0.33928571428571425,Physionet Motor Imagery,74.0,MDM,2.6494975090026855
88,0.7083333333333334,Physionet Motor Imagery,75.0,MDM,2.7094340324401855
89,0.32142857142857145,Physionet Motor Imagery,76.0,MDM,4.56519889831543
90,0.4166666666666667,Physionet Motor Imagery,77.0,MDM,2.461935043334961
91,0.6488095238095238,Physionet Motor Imagery,78.0,MDM,2.4226973056793213
92,0.6666666666666666,Physionet Motor Imagery,79.0,MDM,5.11361289024353
93,0.7202380952380952,Physionet Motor Imagery,80.0,MDM,2.6328628063201904
94,0.5892857142857143,Physionet Motor Imagery,81.0,MDM,3.438117504119873
95,0.6547619047619048,Physionet Motor Imagery,82.0,MDM,2.3928873538970947
96,0.5178571428571428,Physionet Motor Imagery,83.0,MDM,4.708133697509766
