,Score,Dataset,Subject,Pipeline,Time
0,0.8833333333333334,Openvibe Motor Imagery,1.0,TS,0.3200368881225586
1,0.9233333333333335,Openvibe Motor Imagery,2.0,TS,0.34778761863708496
2,0.8458333333333334,Openvibe Motor Imagery,3.0,TS,0.34564924240112305
3,0.9666666666666666,Openvibe Motor Imagery,4.0,TS,0.3481595516204834
4,0.7291666666666666,Openvibe Motor Imagery,5.0,TS,0.3180696964263916
5,0.9233333333333335,Openvibe Motor Imagery,6.0,TS,0.3192315101623535
6,0.9333333333333333,Openvibe Motor Imagery,7.0,TS,0.32377076148986816
7,0.6975,Openvibe Motor Imagery,8.0,TS,0.349090576171875
8,0.9466666666666667,Openvibe Motor Imagery,9.0,TS,0.32401037216186523
9,0.7691666666666667,Openvibe Motor Imagery,10.0,TS,0.3206629753112793
10,0.9666666666666668,Openvibe Motor Imagery,11.0,TS,0.3165431022644043
11,0.85,Openvibe Motor Imagery,12.0,TS,0.31895875930786133
12,0.9866666666666667,Openvibe Motor Imagery,13.0,TS,0.31741905212402344
13,0.9147619047619049,Openvibe Motor Imagery,14.0,TS,0.32019495964050293
14,0.8630952380952381,Physionet Motor Imagery,1.0,TS,2.346853733062744
15,0.9404761904761904,Physionet Motor Imagery,2.0,TS,2.155269145965576
16,0.5297619047619048,Physionet Motor Imagery,3.0,TS,3.969082832336426
17,0.7559523809523809,Physionet Motor Imagery,4.0,TS,2.297860860824585
18,0.5714285714285715,Physionet Motor Imagery,5.0,TS,2.408329486846924
19,0.6190476190476191,Physionet Motor Imagery,6.0,TS,2.896545171737671
20,0.9821428571428571,Physionet Motor Imagery,7.0,TS,2.59430193901062
21,0.511904761904762,Physionet Motor Imagery,8.0,TS,2.1626877784729004
22,0.6130952380952381,Physionet Motor Imagery,9.0,TS,4.389993190765381
23,0.7023809523809524,Physionet Motor Imagery,10.0,TS,2.2006988525390625
24,0.7321428571428572,Physionet Motor Imagery,11.0,TS,2.5724494457244873
25,0.7738095238095237,Physionet Motor Imagery,12.0,TS,2.6669342517852783
26,0.7261904761904763,Physionet Motor Imagery,13.0,TS,2.4384350776672363
27,0.6250000000000001,Physionet Motor Imagery,14.0,TS,2.1505515575408936
28,0.8095238095238096,Physionet Motor Imagery,15.0,TS,3.856348991394043
29,0.7440476190476191,Physionet Motor Imagery,16.0,TS,4.097423315048218
30,0.6011904761904762,Physionet Motor Imagery,17.0,TS,2.385188102722168
31,0.4166666666666667,Physionet Motor Imagery,18.0,TS,2.5281155109405518
32,0.4345238095238095,Physionet Motor Imagery,19.0,TS,2.483844041824341
33,0.6904761904761904,Physionet Motor Imagery,20.0,TS,4.459321022033691
34,0.6309523809523809,Physionet Motor Imagery,21.0,TS,6.02919340133667
35,0.8630952380952381,Physionet Motor Imagery,22.0,TS,2.189115047454834
36,0.5952380952380952,Physionet Motor Imagery,23.0,TS,4.73180365562439
37,0.5535714285714285,Physionet Motor Imagery,24.0,TS,3.106462240219116
38,0.7440476190476191,Physionet Motor Imagery,25.0,TS,2.56807017326355
39,0.7916666666666666,Physionet Motor Imagery,26.0,TS,2.6347644329071045
40,0.6190476190476191,Physionet Motor Imagery,27.0,TS,4.258772134780884
41,0.39285714285714285,Physionet Motor Imagery,28.0,TS,2.2565982341766357
42,0.9940476190476191,Physionet Motor Imagery,29.0,TS,2.622565746307373
43,0.613095238095238,Physionet Motor Imagery,30.0,TS,2.5603840351104736
44,0.9404761904761904,Physionet Motor Imagery,31.0,TS,5.3087053298950195
45,0.9345238095238094,Physionet Motor Imagery,32.0,TS,2.545612335205078
46,0.7916666666666666,Physionet Motor Imagery,33.0,TS,2.4663994312286377
47,0.8690476190476191,Physionet Motor Imagery,34.0,TS,4.101129531860352
48,0.7797619047619048,Physionet Motor Imagery,35.0,TS,2.5011940002441406
49,0.5833333333333334,Physionet Motor Imagery,36.0,TS,2.562490701675415
50,0.7916666666666666,Physionet Motor Imagery,37.0,TS,2.683765172958374
51,0.625,Physionet Motor Imagery,38.0,TS,4.612591028213501
52,0.7142857142857143,Physionet Motor Imagery,39.0,TS,3.2645461559295654
53,0.44642857142857134,Physionet Motor Imagery,40.0,TS,2.6425485610961914
54,0.6309523809523809,Physionet Motor Imagery,41.0,TS,2.6913235187530518
55,0.9404761904761904,Physionet Motor Imagery,42.0,TS,2.6977767944335938
56,0.7083333333333334,Physionet Motor Imagery,43.0,TS,2.4622225761413574
57,0.6071428571428571,Physionet Motor Imagery,44.0,TS,4.561174154281616
58,0.744047619047619,Physionet Motor Imagery,45.0,TS,2.5178112983703613
59,0.6547619047619048,Physionet Motor Imagery,46.0,TS,2.5697824954986572
60,0.5892857142857142,Physionet Motor Imagery,47.0,TS,4.091732501983643
61,0.8392857142857143,Physionet Motor Imagery,48.0,TS,2.8776755332946777
62,0.9166666666666666,Physionet Motor Imagery,49.0,TS,2.221160650253296
63,0.6488095238095237,Physionet Motor Imagery,50.0,TS,3.8518848419189453
64,0.5773809523809524,Physionet Motor Imagery,51.0,TS,3.397254228591919
65,0.8690476190476191,Physionet Motor Imagery,52.0,TS,2.328693389892578
66,0.9404761904761906,Physionet Motor Imagery,53.0,TS,2.534529209136963
67,0.9107142857142857,Physionet Motor Imagery,54.0,TS,4.7653748989105225
68,0.9345238095238096,Physionet Motor Imagery,55.0,TS,2.3757524490356445
69,0.9642857142857144,Physionet Motor Imagery,56.0,TS,2.531076431274414
70,0.5773809523809523,Physionet Motor Imagery,57.0,TS,2.634612798690796
71,0.5773809523809524,Physionet Motor Imagery,58.0,TS,4.730762004852295
