,Score,Dataset,Subject,Pipeline,Time
0,0.8630952380952381,Physionet Motor Imagery,1.0,TS,2.5613908767700195
1,0.9404761904761904,Physionet Motor Imagery,2.0,TS,3.085991621017456
2,0.5297619047619048,Physionet Motor Imagery,3.0,TS,2.574141025543213
3,0.7559523809523809,Physionet Motor Imagery,4.0,TS,2.948505401611328
4,0.5714285714285715,Physionet Motor Imagery,5.0,TS,4.3922278881073
5,0.6190476190476191,Physionet Motor Imagery,6.0,TS,2.800158977508545
6,0.9821428571428571,Physionet Motor Imagery,7.0,TS,2.440850019454956
7,0.511904761904762,Physionet Motor Imagery,8.0,TS,3.7634077072143555
8,0.6130952380952381,Physionet Motor Imagery,9.0,TS,2.512261152267456
9,0.7023809523809524,Physionet Motor Imagery,10.0,TS,2.4301249980926514
10,0.7321428571428572,Physionet Motor Imagery,11.0,TS,2.381319284439087
11,0.7738095238095237,Physionet Motor Imagery,12.0,TS,2.5641095638275146
12,0.7261904761904763,Physionet Motor Imagery,13.0,TS,2.699594259262085
13,0.6250000000000001,Physionet Motor Imagery,14.0,TS,2.4719533920288086
14,0.8095238095238096,Physionet Motor Imagery,15.0,TS,2.2374212741851807
15,0.7440476190476191,Physionet Motor Imagery,16.0,TS,2.4796464443206787
16,0.6011904761904762,Physionet Motor Imagery,17.0,TS,2.6486973762512207
17,0.4166666666666667,Physionet Motor Imagery,18.0,TS,2.4304707050323486
18,0.4345238095238095,Physionet Motor Imagery,19.0,TS,2.2617874145507812
19,0.6904761904761904,Physionet Motor Imagery,20.0,TS,2.264284133911133
20,0.6309523809523809,Physionet Motor Imagery,21.0,TS,5.764429330825806
21,0.8630952380952381,Physionet Motor Imagery,22.0,TS,2.1099672317504883
22,0.5952380952380952,Physionet Motor Imagery,23.0,TS,2.610262155532837
23,0.5535714285714285,Physionet Motor Imagery,24.0,TS,3.3844451904296875
24,0.7440476190476191,Physionet Motor Imagery,25.0,TS,2.307375431060791
25,0.7916666666666666,Physionet Motor Imagery,26.0,TS,2.2859950065612793
26,0.6190476190476191,Physionet Motor Imagery,27.0,TS,2.2973525524139404
27,0.39285714285714285,Physionet Motor Imagery,28.0,TS,2.236088991165161
28,0.9940476190476191,Physionet Motor Imagery,29.0,TS,2.3462655544281006
29,0.613095238095238,Physionet Motor Imagery,30.0,TS,2.6800994873046875
30,0.9404761904761904,Physionet Motor Imagery,31.0,TS,2.821667432785034
31,0.9345238095238094,Physionet Motor Imagery,32.0,TS,2.550365924835205
32,0.7916666666666666,Physionet Motor Imagery,33.0,TS,2.1535086631774902
33,0.8690476190476191,Physionet Motor Imagery,34.0,TS,3.1031417846679688
34,0.7797619047619048,Physionet Motor Imagery,35.0,TS,2.98933482170105
35,0.5833333333333334,Physionet Motor Imagery,36.0,TS,2.3441832065582275
36,0.7916666666666666,Physionet Motor Imagery,37.0,TS,2.416165590286255
37,0.625,Physionet Motor Imagery,38.0,TS,2.4588794708251953
38,0.7142857142857143,Physionet Motor Imagery,39.0,TS,2.3095569610595703
39,0.44642857142857134,Physionet Motor Imagery,40.0,TS,2.0525612831115723
40,0.6309523809523809,Physionet Motor Imagery,41.0,TS,2.265972375869751
41,0.9404761904761904,Physionet Motor Imagery,42.0,TS,4.149852275848389
42,0.7083333333333334,Physionet Motor Imagery,43.0,TS,2.3581812381744385
43,0.6071428571428571,Physionet Motor Imagery,44.0,TS,2.5266480445861816
44,0.744047619047619,Physionet Motor Imagery,45.0,TS,2.594249963760376
45,0.6547619047619048,Physionet Motor Imagery,46.0,TS,2.1672885417938232
46,0.5892857142857142,Physionet Motor Imagery,47.0,TS,2.52573823928833
47,0.8392857142857143,Physionet Motor Imagery,48.0,TS,3.2674078941345215
48,0.9166666666666666,Physionet Motor Imagery,49.0,TS,2.41875958442688
49,0.6488095238095237,Physionet Motor Imagery,50.0,TS,2.2076456546783447
50,0.5773809523809524,Physionet Motor Imagery,51.0,TS,2.3593785762786865
51,0.8690476190476191,Physionet Motor Imagery,52.0,TS,2.1958136558532715
52,0.9404761904761906,Physionet Motor Imagery,53.0,TS,2.258989095687866
53,0.9107142857142857,Physionet Motor Imagery,54.0,TS,2.784369468688965
54,0.9345238095238096,Physionet Motor Imagery,55.0,TS,2.575299024581909
55,0.9642857142857144,Physionet Motor Imagery,56.0,TS,2.267974376678467
56,0.5773809523809523,Physionet Motor Imagery,57.0,TS,2.4332947731018066
57,0.5773809523809524,Physionet Motor Imagery,58.0,TS,4.024001121520996
58,0.6726190476190476,Physionet Motor Imagery,59.0,TS,2.261728525161743
59,0.8809523809523809,Physionet Motor Imagery,60.0,TS,2.5032358169555664
60,0.7202380952380952,Physionet Motor Imagery,61.0,TS,2.870903253555298
61,0.9940476190476191,Physionet Motor Imagery,62.0,TS,3.036454916000366
62,0.7083333333333334,Physionet Motor Imagery,63.0,TS,2.4392178058624268
63,0.613095238095238,Physionet Motor Imagery,64.0,TS,3.4232265949249268
64,0.625,Physionet Motor Imagery,65.0,TS,2.723177671432495
65,0.48809523809523814,Physionet Motor Imagery,66.0,TS,3.779343366622925
66,0.7261904761904762,Physionet Motor Imagery,67.0,TS,3.09097957611084
67,0.7559523809523809,Physionet Motor Imagery,68.0,TS,2.114483118057251
68,0.6845238095238094,Physionet Motor Imagery,69.0,TS,2.208676338195801
69,0.9226190476190478,Physionet Motor Imagery,70.0,TS,2.773817777633667
70,0.8571428571428571,Physionet Motor Imagery,71.0,TS,3.310753107070923
71,0.9940476190476191,Physionet Motor Imagery,72.0,TS,2.776787519454956
